CntrlType,CntrlNum,PrclErr,AddrAdjusted,CancelType,CityBlock,Parcel,OwnerCode,Handle,Parcel9,AddrNum,AddrSuf,StDir,StName,StType,UnitNum,CancelDate,OwnerName,OccName,BillCO,BillAddr,BillCity,BillState,BillZIP,GeoCityBLockPart,Ward10,Precinct10,InspArea10,Ward00,Precinct02,Nbrhd,CDADist,CDASubDist,PoliceDist,CensTract10,CensGroup10,CensBlock00,AsrNbrhd,NLC,Parity,TmpCityBlock,TmpParcel,FirstDate,LastDate,UpDateGeo
XM,4372,0,0,,4522,295,0,14522000295,452200295,1967, , ,ARLINGTON,AV, ,,,,,1967 ARLINGTON AV,ST. LOUIS,MO,63112.0000,4522,22,5,1,22,3,50,12,65,5,1065,3,1065.4,344,71,O,4522,295,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4370,0,0,,5417,10,7,15417000010,541700010,6188, , ,MCPHERSON,AV, ,,WASHINGTON UNIVERSITY,WASHINGTON UNIVERSITY,PARKVIEW PROPERTIES,350 NORTH SKINKER BOULEVARD,ST. LOUIS,MO,63112.0000,5417,28,5,1,28,5,46,11,37,5,1051.98,3,1051.3002,270,70,E,5417,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4369,0,0,,5509,10,0,15509000010,550900010,5960, , ,MCPHERSON,AV, ,,,,,5960 MCPHERSON AV,ST. LOUIS,MO,63112.0000,5509,26,3,2,26,12,46,11,37,5,1052,2,1052.2004,228,70,E,5509,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4368,1,0,,3879.06,8331,0,13879068331,387906331,4965, , ,MCPHERSON,AV, ,,,,,4965 MCPHERSON AV,ST. LOUIS,MO,63108.0000,3879.06,28,7,2,28,14,38,11,23,5,1124,1,1124.1003,230,70,O,3879.06,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,4367,0,0,,3879.06,220,0,13879060220,387906220,4917, , ,MCPHERSON,AV, ,,,CAMBRIDGE,,4917 MCPHERSON AV,ST. LOUIS,MO,63108.0000,3879.06,28,7,2,28,14,38,11,23,5,1124,1,1124.1003,230,70,O,3879.06,220,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4366,0,0,,2963,220,0,12963000220,296300220,4747, , ,MCPHERSON,AV, ,,TOM WILMORE,TOM WILMORE,,4747 MCPHERSON AV,ST. LOUIS,MO,63108.0000,2963,28,7,2,28,14,38,11,23,5,1124,1,1124.1009,230,70,O,2963,220,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4365,0,0,,2963,210,0,12963000210,296300210,4739, , ,MCPHERSON,AV, ,,S M HEXTER FABRICS,S M HEXTER FABRICS,,4739 MCPHERSON AV,ST. LOUIS,MO,63108.0000,2963,28,7,2,28,14,38,11,23,5,1124,1,1124.1009,230,70,O,2963,210,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4364,0,0,,2963,205,0,12963000205,296300205,4733, , ,MCPHERSON,AV, ,,PLAZA VIDEO,PLAZA VIDEO,,4733 MCPHERSON AV,ST. LOUIS,MO,63108.0000,2963,28,7,2,28,14,38,11,23,5,1124,1,1124.1009,230,70,O,2963,205,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4363,0,0,,2963,170,0,12963000170,296300170,4721, , ,MCPHERSON,AV, ,,,,,4721 MCPHERSON AV,ST. LOUIS,MO,63108.0000,2963,28,7,2,28,14,38,11,23,5,1124,1,1124.1009,230,70,O,2963,170,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4362,0,0,,2963,160,7,12963000160,296300160,4717, , ,MCPHERSON,AV, ,,BERGER MEMORIAL FUNERAL HOME,BERGER MEMORIAL FUNERAL HOME,,4715 MCPHERSON AV,ST. LOUIS,MO,63108.0000,2963,28,7,2,28,14,38,11,23,5,1124,1,1124.1009,230,70,O,2963,160,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4361,0,0,,2963,160,7,12963000160,296300160,4715, , ,MCPHERSON,AV, ,,BERGER FUNERAL HOME,BERGER FUNERAL HOME,,4715 MCPHERSON AV,ST. LOUIS,MO,63108.0000,2963,28,7,2,28,14,38,11,23,5,1124,1,1124.1009,230,70,O,2963,160,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4360,0,0,,2963,150,7,12963000150,296300150,4701, , ,MCPHERSON,AV, ,,BERGER MEMORIAL FUNERAL,BERGER MEMORIAL FUNERAL,,4701 MCPHERSON AV,ST. LOUIS,MO,63108.0000,2963,28,7,2,28,14,38,11,23,5,1124,1,1124.1009,230,70,O,2963,150,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4359,0,0,,4580.06,350,0,14580060350,458006350,4463, , ,MCPHERSON,AV, ,,,,,4463 MCPHERSON AV,ST. LOUIS,MO,63108.0000,4580.06,28,9,2,28,15,38,11,23,5,1192,2,1192.2005,230,70,O,4580.06,350,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4358,1,0,,3897,8121,0,13897008121,389700121,4402, , ,MCPHERSON,AV, ,,MCPHERSON MANAGEMENT,MCPHERSON MANAGEMENT,,4402 MCPHERSON AV,ST. LOUIS,MO,63108.0000,3897,28,9,2,28,15,38,11,23,5,1191.02,4,1191.5,230,70,E,3897,8121,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4356,1,0,,4581.06,8361,0,14581068361,458106361,4397, , ,MCPHERSON,AV, ,,GREYSTONE CONDOMINIUM ASSOC.,GREYSTONE CONDOMINIUM ASSOC.,WEST END REALTY,4466 WEST PINE,ST. LOUIS,MO,63108.0000,4581.06,28,9,2,28,15,38,11,23,5,1192,1,1192.1007,230,70,O,4581.06,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,4355,0,0,,3909,90,0,13909000090,390900090,4362, , ,MCPHERSON,AV, ,,,,,4362 MCPHERSON AV,ST. LOUIS,MO,63108.0000,3909,28,1,2,18,1,38,11,23,5,1191.02,2,1191.1002,230,70,E,3909,90,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4354,0,0,,3912,295,0,13912000295,391200295,4115, , ,MCPHERSON,AV, ,,CENTENIAL HOUSING FOR ELDERLY,CENTENIAL HOUSING FOR ELDERLY,,4115 MCPHERSON AV,ST. LOUIS,MO,63108.0000,3912,18,1,2,18,2,38,11,23,5,1192,1,1192.1011,230,70,O,3912,295,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4353,0,0,,3923,251,0,13923000251,392300251,4051, , ,MCPHERSON,AV, ,,METRO HIGH SCHOOL,METRO HIGH SCHOOL,,4015 MCPHERSON AV,ST. LOUIS,MO,63108.0000,3923,18,1,2,18,2,38,11,23,5,1193,3,1193.3005,230,70,O,3923,251,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4352,4,0,,5041,220,0,15041000220,504100220,3905, , ,MCPHERSON,AV, ,,,,,3905 MCPHERSON AV,ST. LOUIS,MO,63108.0000,5041,18,1,2,18,2,38,11,23,5,1193,3,1193.3006,230,70,O,5041,220,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4350,0,0,,5186,10,4,15186000010,518600010,3126, ,N,VANDEVENTER,AV, ,,,,,3126 N VANDEVENTER AV,ST. LOUIS,MO,63107.0000,5186,3,6,2,3,2,59,13,26,4,1104,2,1104.4,310,69,E,5186,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4348,0,0,,3628,380,0,13628000380,362800380,2812, ,N,VANDEVENTER,AV, ,,,,,2812 N VANDEVENTER AV,ST. LOUIS,MO,63107.0000,3628,3,6,2,3,1,59,13,26,4,1114,1,1114.1,310,69,E,3628,380,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4347,0,0,,3629.01,10,0,13629010010,362901010,2748, ,N,VANDEVENTER,AV, ,,,,,2748 N VANDEVENTER AV,ST. LOUIS,MO,63113.0000,3629.01,3,6,2,5,7,59,13,26,4,1114,1,1114.1005,310,69,E,3629.01,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4346,0,0,,3644.02,130,0,13644020130,364402130,2701, ,N,VANDEVENTER,AV, ,,,,,2701 N VANDEVENTER AV,ST. LOUIS,MO,63113.0000,3644.02,4,3,2,4,3,56,13,26,5,1114,1,1114.1003,309,69,O,3644.02,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,4345,4,0,,3635,10,0,13635000010,363500010,1724, ,N,VANDEVENTER,AV, ,,,,,1724 N VANDEVENTER AV,ST. LOUIS,MO,63113.0000,3635,18,3,2,5,7,59,13,26,4,1114,2,1114.2007,309,69,E,3635,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4344,0,0,,3638,90,0,13638000090,363800090,1719, ,N,VANDEVENTER,AV, ,,,,,1719 N VANDEVENTER AV,ST. LOUIS,MO,63113.0000,3638,4,3,2,4,3,56,13,26,5,1114,2,1114.2006,309,69,O,3638,90,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4343,0,0,,3739,10,0,13739000010,373900010,1220, ,N,VANDEVENTER,AV, ,,,,,1220 N VANDEVENTER AV,ST. LOUIS,MO,63113.0000,3739,18,3,2,19,8,77,13,25,4,1111,1,1111.1003,232,69,E,3739,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4342,4,0,,3742,5,0,13742000005,374200005,1131, ,N,VANDEVENTER,AV, ,,,,,1131 N VANDEVENTER AV,ST. LOUIS,MO,63113.0000,3742,18,2,2,19,13,58,13,25,5,1111,1,1111.2002,231,69,O,3742,5,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4341,0,0,,3748,10,0,13748000010,374800010,920, ,N,VANDEVENTER,AV, ,,FACILITIES MANAGEMENT,JUVENILE COURTS & DETENTION CENTER,"A.J. JOHNSON, COMMISSIONER",1415 NORTH 13TH STREET,ST. LOUIS,MO,63104.0000,3748,19,8,1,19,8,77,10,9,4,1193,1,1193.1001,232,69,E,3748,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4340,4,0,,3750,15,0,13750000015,375000015,726, ,N,VANDEVENTER,AV, ,,,,,726 N VANDEVENTER AV,ST. LOUIS,MO,63108.0000,3750,19,8,1,19,8,77,10,9,4,1193,1,1193.1002,232,69,E,3750,15,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4339,4,0,,3750,15,0,13750000015,375000015,718, ,N,VANDEVENTER,AV, ,,,,,718 N VANDEVENTER AV,ST. LOUIS,MO,63108.0000,3750,19,8,1,19,8,77,10,9,4,1193,1,1193.1002,232,69,E,3750,15,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4338,4,0,,3750,15,0,13750000015,375000015,600, ,N,VANDEVENTER,AV, ,,,,,600 N VANDEVENTER AV,ST. LOUIS,MO,63108.0000,3751,19,8,1,19,8,77,10,9,4,1193,1,1193.1003,232,69,E,3750,15,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4337,0,0,,5035,60,0,15035000060,503500060,305, ,N,VANDEVENTER,AV, ,,FESLER SHELL OIL,FESLER SHELL OIL,,305 N VANDEVENTER AV,ST. LOUIS,MO,63108.0000,5035,18,1,2,18,1,38,11,23,5,1193,3,1193.3004,230,69,O,5035,60,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4336,0,0,,3927,260,0,13927000260,392700260,220, ,N,VANDEVENTER,AV, ,,,,,220 N VANDEVENTER AV,ST. LOUIS,MO,63108.0000,3927.0085,18,1,2,19,7,37,10,9,4,1193,2,1193.2004,225,69,E,3927,260,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4334,0,0,,3927,260,0,13927000260,392700260,206, ,N,VANDEVENTER,AV, ,,,,,206 N VANDEVENTER AV,ST. LOUIS,MO,63108.0000,3927.0085,18,1,2,19,7,37,10,9,4,1193,2,1193.2004,225,69,E,3927,260,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4333,0,0,,3928,350,0,13928000350,392800350,20, ,N,VANDEVENTER,AV, ,,,,,20 N VANDEVENTER AV,ST. LOUIS,MO,63108.0000,3928,18,1,2,19,7,37,10,9,4,1193,3,1193.3001,225,69,E,3928,350,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4332,0,0,,3920,130,0,13920000130,392000130,11, ,N,VANDEVENTER,AV, ,,SELF - STORAGE,SELF - STORAGE,,11 N VANDEVENTER AV,ST. LOUIS,MO,63108.0000,3920,17,8,2,17,4,38,11,23,5,1193,3,1193.3002,225,69,O,3920,130,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4331,0,0,,2864,10,0,12864000010,286400010,5624, ,S,COMPTON,AV, ,,,,,5624 S COMPTON AV,ST. LOUIS,MO,63111.0000,2864,11,5,1,11,7,1,1,47,1,1156,3,1156.3007,101,67,E,2864,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4330,0,0,,2699,140,0,12699000140,269900140,4425, ,S,COMPTON,AV, ,,FIRE HOUSE,FIRE HOUSE,,4425 S COMPTON AV,ST. LOUIS,MO,63111.0000,2699,25,1,2,25,2,16,1,47,1,1155,1,1155.1005,101,67,O,2699,140,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4327,4,0,,2653,260,0,12653000260,265300260,4245, ,S,COMPTON,AV, ,,,,,4245 S COMPTON AV,ST. LOUIS,MO,63111.0000,2653,25,1,2,25,2,16,1,47,1,1155,1,1155.1,101,67,O,2653,260,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4326,1,0,,2653,250,0,12653000250,265300250,4223, ,S,COMPTON,AV, ,,ST ANTHONYS PARISH,ST ANTHONYS PARISH,,4223 S COMPTON AV,ST. LOUIS,MO,63111.0000,2653,25,1,2,25,2,16,1,47,1,1155,1,1155.1,101,67,O,2653,250,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4324,0,0,,1581,100,0,11581000100,158100100,3414, ,S,COMPTON,AV, ,,MULI FAMILY,MULI FAMILY,,3414 S COMPTON AV,ST. LOUIS,MO,63118.0000,1581,20,3,1,20,7,19,7,45,3,1164,1,1164.1008,141,67,E,1581,100,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4323,0,0,,1498,190,0,11498000190,149800190,3313, ,S,COMPTON,AV, ,,O. R. PECHMAN CO.,O. R. PECHMAN COMPANY,,3313 S COMPTON AV,ST. LOUIS,MO,63118.0000,1498,9,6,1,20,8,30,7,45,3,1164,1,1164.1003,140,67,O,1498,190,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4321,0,0,,1452.02,120,1,11452020120,145202120,2820, ,S,COMPTON,AV, ,,,,,2820 S COMPTON AV,ST. LOUIS,MO,63118.0000,1452.02,6,7,1,6,7,25,7,19,3,1165,4,1165.1002,244,67,E,1452.02,120,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4320,0,0,,1452.02,120,1,11452020120,145202120,2814, ,S,COMPTON,AV, ,,,,,2814 S COMPTON AV,ST. LOUIS,MO,63118.0000,1452.02,6,7,1,6,7,25,7,19,3,1165,4,1165.1002,244,67,E,1452.02,120,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4319,0,0,,1373,350,7,11373000350,137300350,2258, ,S,COMPTON,AV, ,,PAUL SCHREIBER,PAUL SCHREIBER,,2258 S COMPTON AV,ST. LOUIS,MO,63104.0000,1373,7,1,1,7,13,26,7,19,3,1174,1,1174.1006,241,67,E,1373,350,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4317,4,0,,3918.03,111,0,13918030111,391803111,3855, , ,MARKET,ST, ,,,,,3855 MARKET ST,ST. LOUIS,MO,63110.0000,3918.0385,17,2,2,17,16,37,10,9,4,1186,1,1186.1012,225,66,O,3918.03,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,4316,0,0,,3950,10,0,13950000010,395000010,3852, , ,MARKET,ST, ,,SHELMAR SUPPLY,SHELMAR SUPPLY,,3852 MARKET ST,ST. LOUIS,MO,63110.0000,3950.0081,17,1,1,17,2,37,10,10,4,1186,1,1186.2002,221,66,E,3950,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4314,0,0,,3918.03,80,0,13918030080,391803080,3727, , ,MARKET,ST, ,,WAGNER BRAKE & LIGHTING PROD.,WAGNER BRAKE & LIGHTING PROD.,,3800 FOREST PARK,ST. LOUIS,MO,63110.0000,3918.0385,17,2,2,17,16,37,10,9,4,1186,1,1186.1012,225,66,O,3918.03,80,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4313,4,0,,3929,10,1,13929000010,392900010,3720, , ,MARKET,ST, ,,FAMOUS-BARR,FAMOUS-BARR,,3720 MARKET ST,ST. LOUIS,MO,63110.0000,3929.0081,17,1,1,17,2,37,10,10,4,1186,1,1186.2002,221,66,E,3929,9503,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,4311,0,0,,3918.03,80,0,13918030080,391803080,3711, , ,MARKET,ST, ,,WAGNER DIV MCGRAW EDISON,WAGNER DIV MCGRAW EDISON,,3711 MARKET ST,ST. LOUIS,MO,63110.0000,3918.0385,17,2,2,17,16,37,10,9,4,1186,1,1186.1012,225,66,O,3918.03,80,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4310,4,0,,2197,50,0,12197000050,219700050,3676, , ,MARKET,ST, ,,,,,3676 MARKET ST,ST. LOUIS,MO,63110.0000,2197,17,1,1,17,2,37,10,10,4,1186,1,1186.2001,221,66,E,2197,50,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4309,0,0,,2196,26,0,12196000026,219600026,3650, , ,MARKET,ST, ,,,,,3650 MARKET ST,ST. LOUIS,MO,63110.0000,2196.0081,19,3,2,19,6,37,10,10,4,1186,1,1186.2,221,66,E,2196,26,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4307,4,0,,2196,26,0,12196000026,219600026,3636, , ,MARKET,ST, ,,F C G,F C G,,3636 MARKET ST,ST. LOUIS,MO,63110.0000,2196.0081,19,3,2,19,6,37,10,10,4,1186,1,1186.2,221,66,E,2196,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,4304,0,0,,2243,20,0,12243000020,224300020,3145, , ,MARKET,ST, ,,VASHON REC CENTER,VASHON REC CENTER,,3145 MARKET ST,ST. LOUIS,MO,63103.0000,2243,6,5,3,6,10,37,10,3,4,1184,1,1184.1002,254,66,O,2243,20,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4302,0,0,,6478,10,0,16478000010,647800010,3100, , ,MARKET,ST, ,,HY-98,HY-98,,3100 MARKET ST,ST. LOUIS,MO,63103.0000,6478,6,5,3,6,10,37,10,3,4,1184,1,1184.1011,254,66,E,6478,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4300,0,0,,6478,20,0,16478000020,647800020,3030, , ,MARKET,ST, ,,HERTZ PENSKE,HERTZ PENSKE,,3030 MARKET ST,ST. LOUIS,MO,63103.0000,6478,6,5,3,6,10,37,10,3,4,1184,1,1184.1011,254,66,E,6478,20,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4297,0,0,,1720,10,0,11720000010,172000010,2838, , ,MARKET,ST, ,,FOX PHOTO,FOX PHOTO,,2838 MARKET ST,ST. LOUIS,MO,63103.0000,1720,6,5,3,6,10,37,10,3,4,1184,1,1184.1,254,66,E,1720,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4295,0,0,,1720,40,0,11720000040,172000040,2820, , ,MARKET,ST, ,,,,,2820 MARKET ST,ST. LOUIS,MO,63103.0000,1720,6,5,3,6,10,37,10,3,4,1184,1,1184.1,254,66,E,1720,40,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4294,87,0,,1720,65,1,11720000065,172000065,2800, , ,MARKET,ST, ,,SWANK VIDEO,SWANK VIDEO,,2800 MARKET ST,ST. LOUIS,MO,63103.0000,1720,6,5,3,6,10,37,10,3,4,1184,1,1184.1,254,66,E,1720,65,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4291,0,0,,1720,65,1,11720000065,172000065,2720, , ,MARKET,ST, ,,A.G. EDWARDS TRUST,A.G. EDWARDS & SONS,,2351 MARKET ST,ST. LOUIS,MO,63103.0000,1720,6,5,3,6,10,37,10,3,4,1184,1,1184.1,254,66,E,1720,65,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4287,0,0,,1714,70,0,11714000070,171400070,2350, , ,MARKET,ST, ,,JEFFERSON & MARKET ASSOC.,JEFFERSON & MARKET ASSOC.,JAYNE MICHARUD,"100 SOUTH BRENTWOOD, SUITE 450",ST. LOUIS,MO,63105.0000,1714,6,5,3,6,10,36,10,3,4,1274,1,1222.3004,254,66,E,1714,70,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4286,1,0,,1714,80,0,11714000080,171400080,2340, , ,MARKET,ST, ,,COURTYARD BY MARRIOTT,COURTYARD BY MARRIOTT,MARTY BALDWIN,2340 MARKET ST,ST. LOUIS,MO,63103.0000,1714,6,5,3,6,10,36,10,3,4,1274,1,1222.3004,254,66,E,1714,80,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4285,0,0,,1714,90,0,11714000090,171400090,2320, , ,MARKET,ST, ,,,ENTERPRISE LEASING,,2320 MARKET ST,ST. LOUIS,MO,63103.0000,1714,6,5,3,6,10,36,10,3,4,1274,1,1222.3004,254,66,E,1714,90,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4283,0,0,,923,20,0,10923000020,92300020,2309, , ,MARKET,ST, ,,JEFFERSON BANK & TRUST,JEFFERSON BANK & TRUST,,2309 MARKET ST,ST. LOUIS,MO,63103.0000,923,6,5,3,6,10,36,10,3,4,1275,2,1214.1056,257,66,O,923,20,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4282,0,0,,923,20,0,10923000020,92300020,2301, , ,MARKET,ST, ,,JEFFERSON BANK,JEFFERSON BANK,,2309 MARKET ST,ST. LOUIS,MO,63103.0000,923,6,5,3,6,10,36,10,3,4,1275,2,1214.1056,257,66,O,923,20,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4277,0,0,,6473,10,0,16473000010,647300010,2211, , ,MARKET,ST, ,,HAMPTON INN,HAMPTON INN,,2211 MARKET ST,ST. LOUIS,MO,63103.0000,6473.0087,6,5,3,6,10,36,10,3,4,1275,2,1214.1053,257,66,O,6473,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4274,0,0,,1699,10,0,11699000010,169900010,2144, , ,MARKET,ST, ,,,,,2144 MARKET ST,ST. LOUIS,MO,63103.0000,1699,6,5,3,6,10,36,10,3,4,1274,1,1222.3003,254,66,E,1699,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4273,0,0,,1696.04,70,0,11696040070,169604070,2030, , ,MARKET,ST, ,,DICTAPHONE CO,DICTAPHONE CO,,2030 MARKET ST,ST. LOUIS,MO,63103.0000,1696.04,6,5,3,6,10,36,9,1,4,1255,2,1255.2016,254,66,E,1696.04,70,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4271,0,0,,1696.04,70,0,11696040070,169604070,2020, , ,MARKET,ST, ,,,,,2020 MARKET ST,ST. LOUIS,MO,63103.0000,1696.04,6,5,3,6,10,36,9,1,4,1255,2,1255.2016,254,66,E,1696.04,70,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4270,0,0,,1696.04,80,0,11696040080,169604080,2000, , ,MARKET,ST, ,,BRICKLAYERS UNION,BRICKLAYERS UNION,,2000 MARKET ST,ST. LOUIS,MO,63103.0000,1696.04,6,5,3,6,10,36,9,1,4,1255,2,1255.2016,254,66,E,1696.04,80,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4260,1,0,,1668,101,1,11668000101,166800101,1800, , ,MARKET,ST, ,,ST. LOUIS STATION ASSOC. (REST. AREA),ST. LOUIS STATION ASSOC. (REST. AREA),,1800 MARKET ST,ST. LOUIS,MO,63103.0000,1668,6,5,3,6,10,36,9,1,4,1255,2,1255.2014,254,66,E,1668,101,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4257,0,0,,209,10,0,10209000010,20900010,1400, , ,MARKET,ST, ,,KIEL CENTER ARENA,KIEL AUDITORIUM,,1400 MARKET ST,ST. LOUIS,MO,63103.0000,209,7,4,3,7,8,36,9,1,4,1255,2,1255.2011,262,66,E,209,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4256,0,0,,207,25,0,10207000025,20700025,1320, , ,MARKET,ST, ,,FACILITIES MANAGEMENT,MUNICIPAL COURTS & JAIL BLDG.,ATTN. GLENN PAYNE,1220 CARR LANE,ST. LOUIS,MO,63104.0000,207,7,4,3,7,8,36,9,1,4,1255,2,1255.201,262,66,E,207,25,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4254,0,0,,207,15,0,10207000015,20700015,1200, , ,MARKET,ST, ,,FACILITIES MANAGEMENT,FACILITIES MANAGEMENT,"A.J. JOHNSON, COMMISSIONER",1415 NORTH 13TH STREET,ST. LOUIS,MO,63106.0000,207,7,4,3,7,8,36,9,1,4,1255,2,1255.201,262,66,E,207,15,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4252,0,0,,205.05,10,0,10205050010,20505010,1010, , ,MARKET,ST, ,,MERRILL LYNCH,MERRILL LYNCH,,1010 MARKET ST,ST. LOUIS,MO,63101.0000,205.05,7,4,3,7,10,35,9,1,4,1256,3,1256.1074,261,66,E,205.05,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4248,0,0,,205.05,100,0,10205050100,20505100,1000, , ,MARKET,ST, ,,KSD STUDIO,KSD STUDIO,,1000 MARKET ST,ST. LOUIS,MO,63101.0000,205.05,7,4,3,7,10,35,9,1,4,1256,3,1256.1074,261,66,E,205.05,100,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4246,0,0,,276,40,0,10276000040,27600040,915, , ,MARKET,ST, ,,BROOKFIELD FOODS INC KFC,BROOKFIELD FOODS INC KFC,,915 MARKET ST,ST. LOUIS,MO,63101.0000,276,7,4,3,7,10,35,9,1,4,1256,3,1256.107,261,66,O,276,40,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4245,0,0,,276,30,0,10276000030,27600030,905, , ,MARKET,ST, ,,905 INTERNATIONAL INC,905 INTERNATIONAL INC,,905 MARKET ST,ST. LOUIS,MO,63101.0000,276,7,4,3,7,10,35,9,1,4,1256,3,1256.107,261,66,O,276,30,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4244,1,0,,189,15,0,10189000015,18900015,800, , ,MARKET,ST, ,,,BANK OF AMERICA,,800 MARKET ST,ST. LOUIS,MO,63101.0000,189,7,4,3,7,10,35,9,1,4,1256,3,1256.1076,261,66,E,189,15,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4235,1,0,,185,10,0,10185000010,18500010,700, , ,MARKET,ST, ,,GENERAL AMERICAN LIFE INS. CO.,GENERAL AMERICAN LIFE INS. CO.,,700 MARKET ST,ST. LOUIS,MO,63101.0000,185,7,4,3,7,10,35,9,1,4,1256,3,1256.1077,261,66,E,185,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4234,0,0,,6464,10,0,16464000010,646400010,620, , ,MARKET,ST, ,,MERCANTILE BANK,MERCANTILE BANK,MARILYN OCHS,9320 OLIVE BLVD.,ST. LOUIS,MO,63132.0000,6464,7,4,3,7,10,35,9,1,4,1256,3,1256.1078,261,66,E,6464,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,4233,0,0,,6464,10,0,16464000010,646400010,500, , ,MARKET,ST, ,,"MARRIOTT HOTEL, INC.","MARRIOTT HOTEL, INC.",GARY GEBHART,1 SOUTH  BROADWAY,ST. LOUIS,MO,63102.0000,6464,7,4,3,7,10,35,9,1,4,1256,3,1256.1078,261,66,E,6464,9001,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
